Frame Time(ps) RMSD(A)
1.194000000000000000e+03 1.193999999999999950e+01 2.539416114537390801e+00
1.195000000000000000e+03 1.195000000000000107e+01 2.502939088493429054e+00
1.196000000000000000e+03 1.196000000000000085e+01 2.098130745412345899e+00
1.197000000000000000e+03 1.197000000000000064e+01 2.359020354924796337e+00
1.198000000000000000e+03 1.198000000000000043e+01 2.081198809566784824e+00
1.199000000000000000e+03 1.199000000000000021e+01 2.368345529569021668e+00
1.200000000000000000e+03 1.200000000000000000e+01 2.473608413112164506e+00
1.201000000000000000e+03 1.200999999999999979e+01 2.663688476808929728e+00
1.202000000000000000e+03 1.201999999999999957e+01 2.209199809586946728e+00
1.203000000000000000e+03 1.203000000000000114e+01 2.409180770348232858e+00
1.204000000000000000e+03 1.204000000000000092e+01 2.547980649187281177e+00
1.205000000000000000e+03 1.205000000000000071e+01 2.469120521462304207e+00
1.206000000000000000e+03 1.206000000000000050e+01 2.194282113179541138e+00
1.207000000000000000e+03 1.207000000000000028e+01 2.030788569588545034e+00
1.208000000000000000e+03 1.208000000000000007e+01 2.388487685982482400e+00
1.209000000000000000e+03 1.208999999999999986e+01 2.502485315555052381e+00
1.210000000000000000e+03 1.209999999999999964e+01 2.279470466286454222e+00
1.211000000000000000e+03 1.210999999999999943e+01 2.606076587838562109e+00
1.212000000000000000e+03 1.212000000000000099e+01 2.303124391817851002e+00
1.213000000000000000e+03 1.213000000000000078e+01 2.336401674857826460e+00
1.214000000000000000e+03 1.214000000000000057e+01 2.120322107102505793e+00
1.215000000000000000e+03 1.215000000000000036e+01 2.336714048611644667e+00
1.216000000000000000e+03 1.216000000000000014e+01 2.279604025332790496e+00
1.217000000000000000e+03 1.216999999999999993e+01 2.546107875277108246e+00
1.218000000000000000e+03 1.217999999999999972e+01 2.532247580879126936e+00
1.219000000000000000e+03 1.218999999999999950e+01 2.482490594528599104e+00
1.220000000000000000e+03 1.220000000000000107e+01 2.596176143051035723e+00
1.221000000000000000e+03 1.221000000000000085e+01 2.112286890572676157e+00
1.222000000000000000e+03 1.222000000000000064e+01 2.023477812182392199e+00
1.223000000000000000e+03 1.223000000000000043e+01 2.269226602024609463e+00
1.224000000000000000e+03 1.224000000000000021e+01 2.413002043657826334e+00
1.225000000000000000e+03 1.225000000000000000e+01 2.512597598845464741e+00
1.226000000000000000e+03 1.225999999999999979e+01 2.462338876234173579e+00
1.227000000000000000e+03 1.226999999999999957e+01 2.293607818585382319e+00
1.228000000000000000e+03 1.228000000000000114e+01 2.368000168808436889e+00
1.229000000000000000e+03 1.229000000000000092e+01 2.311051435018985245e+00
1.230000000000000000e+03 1.230000000000000071e+01 2.453384396810226686e+00
1.231000000000000000e+03 1.231000000000000050e+01 2.446285860697569259e+00
1.232000000000000000e+03 1.232000000000000028e+01 2.216794425663227486e+00
1.233000000000000000e+03 1.233000000000000007e+01 2.464975828062481611e+00
1.234000000000000000e+03 1.233999999999999986e+01 2.371919621964754921e+00
1.235000000000000000e+03 1.234999999999999964e+01 2.296721509597828170e+00
1.236000000000000000e+03 1.235999999999999943e+01 2.105950185759614346e+00
1.237000000000000000e+03 1.237000000000000099e+01 2.278578299669435925e+00
1.238000000000000000e+03 1.238000000000000078e+01 2.351057056994600991e+00
1.239000000000000000e+03 1.239000000000000057e+01 2.317892280474787459e+00
1.240000000000000000e+03 1.240000000000000036e+01 2.364850584044542625e+00
1.241000000000000000e+03 1.241000000000000014e+01 2.384555362870186546e+00
1.242000000000000000e+03 1.241999999999999993e+01 2.340135222188181707e+00
1.243000000000000000e+03 1.242999999999999972e+01 2.223365715118419850e+00
1.244000000000000000e+03 1.243999999999999950e+01 2.310392425826491625e+00
1.245000000000000000e+03 1.245000000000000107e+01 2.406053629958631923e+00
1.246000000000000000e+03 1.246000000000000085e+01 2.385210275258074386e+00
1.247000000000000000e+03 1.247000000000000064e+01 2.459369930818518846e+00
1.248000000000000000e+03 1.248000000000000043e+01 2.486177371556269389e+00
1.249000000000000000e+03 1.249000000000000021e+01 2.323347216278370375e+00
1.250000000000000000e+03 1.250000000000000000e+01 2.349562174104868895e+00
1.251000000000000000e+03 1.250999999999999979e+01 2.341492043908901977e+00
1.252000000000000000e+03 1.251999999999999957e+01 2.291252396610784281e+00
1.253000000000000000e+03 1.253000000000000114e+01 2.457448774531207913e+00
1.254000000000000000e+03 1.254000000000000092e+01 2.457328313298751787e+00
1.255000000000000000e+03 1.255000000000000071e+01 2.218413685745412867e+00
1.256000000000000000e+03 1.256000000000000050e+01 2.158020254894793322e+00
1.257000000000000000e+03 1.257000000000000028e+01 2.293109599946835164e+00
1.258000000000000000e+03 1.258000000000000007e+01 2.215008531908320144e+00
1.259000000000000000e+03 1.258999999999999986e+01 2.442027526428852457e+00
1.260000000000000000e+03 1.259999999999999964e+01 2.379460062001671261e+00
1.261000000000000000e+03 1.260999999999999943e+01 2.355218476739348255e+00
1.262000000000000000e+03 1.262000000000000099e+01 2.097951004456764856e+00
1.263000000000000000e+03 1.263000000000000078e+01 2.219693457962527372e+00
1.264000000000000000e+03 1.264000000000000057e+01 2.384109257546575655e+00
1.265000000000000000e+03 1.265000000000000036e+01 2.278122887083895431e+00
1.266000000000000000e+03 1.266000000000000014e+01 2.281428025505983559e+00
1.267000000000000000e+03 1.266999999999999993e+01 2.431357163202389593e+00
1.268000000000000000e+03 1.267999999999999972e+01 2.250293062110301889e+00
1.269000000000000000e+03 1.268999999999999950e+01 2.354659512987567371e+00
1.270000000000000000e+03 1.270000000000000107e+01 2.653168376537669904e+00
1.271000000000000000e+03 1.271000000000000085e+01 2.167358523829782335e+00
1.272000000000000000e+03 1.272000000000000064e+01 2.449185169584138677e+00
1.273000000000000000e+03 1.273000000000000043e+01 2.112199759395058773e+00
1.274000000000000000e+03 1.274000000000000021e+01 2.011524562488848922e+00
1.275000000000000000e+03 1.275000000000000000e+01 2.397817218176886200e+00
1.276000000000000000e+03 1.275999999999999979e+01 2.524002828908444851e+00
1.277000000000000000e+03 1.276999999999999957e+01 2.307492243139953381e+00
1.278000000000000000e+03 1.278000000000000114e+01 2.322584340449013851e+00
1.279000000000000000e+03 1.279000000000000092e+01 2.267146045564455648e+00
1.280000000000000000e+03 1.280000000000000071e+01 2.427137518917191539e+00
1.281000000000000000e+03 1.281000000000000050e+01 2.442341855332723188e+00
1.282000000000000000e+03 1.282000000000000028e+01 2.286502211815884866e+00
1.283000000000000000e+03 1.283000000000000007e+01 2.551879715656420800e+00
1.284000000000000000e+03 1.283999999999999986e+01 2.129363190223891422e+00
1.285000000000000000e+03 1.284999999999999964e+01 2.099627040273523093e+00
1.286000000000000000e+03 1.285999999999999943e+01 2.196205027577413649e+00
1.287000000000000000e+03 1.287000000000000099e+01 2.253814469754244154e+00
1.288000000000000000e+03 1.288000000000000078e+01 2.274916816225224458e+00
1.289000000000000000e+03 1.289000000000000057e+01 2.303884525856240373e+00
1.290000000000000000e+03 1.290000000000000036e+01 2.529487107924619504e+00
1.291000000000000000e+03 1.291000000000000014e+01 2.490480577893477765e+00
1.292000000000000000e+03 1.291999999999999993e+01 2.190483473220528055e+00
1.293000000000000000e+03 1.292999999999999972e+01 2.448746639369407951e+00
1.294000000000000000e+03 1.293999999999999950e+01 2.533721991549767072e+00
1.295000000000000000e+03 1.295000000000000107e+01 2.296309609502761973e+00
1.296000000000000000e+03 1.296000000000000085e+01 2.256092277961136539e+00
1.297000000000000000e+03 1.297000000000000064e+01 2.398554271449885533e+00
1.298000000000000000e+03 1.298000000000000043e+01 2.203677394012636181e+00
1.299000000000000000e+03 1.299000000000000021e+01 2.264999352243192821e+00
1.300000000000000000e+03 1.300000000000000000e+01 2.148052732761951411e+00
1.301000000000000000e+03 1.300999999999999979e+01 2.176476233503176871e+00
1.302000000000000000e+03 1.301999999999999957e+01 2.481247744188896931e+00
1.303000000000000000e+03 1.303000000000000114e+01 2.335669068911805368e+00
1.304000000000000000e+03 1.304000000000000092e+01 2.441567423649287250e+00
1.305000000000000000e+03 1.305000000000000071e+01 2.301996585629888070e+00
1.306000000000000000e+03 1.306000000000000050e+01 2.071517954257359406e+00
1.307000000000000000e+03 1.307000000000000028e+01 2.465788125695442812e+00
1.308000000000000000e+03 1.308000000000000007e+01 2.555858258024940710e+00
1.309000000000000000e+03 1.308999999999999986e+01 2.235484689649228862e+00
1.310000000000000000e+03 1.309999999999999964e+01 2.397844015455405486e+00
1.311000000000000000e+03 1.310999999999999943e+01 2.077512973608063085e+00
1.312000000000000000e+03 1.312000000000000099e+01 2.490420450238528982e+00
1.313000000000000000e+03 1.313000000000000078e+01 2.417428130472536019e+00
1.314000000000000000e+03 1.314000000000000057e+01 2.169597048136647999e+00
1.315000000000000000e+03 1.315000000000000036e+01 2.206201189884550384e+00
1.316000000000000000e+03 1.316000000000000014e+01 2.319524756649267161e+00
1.317000000000000000e+03 1.316999999999999993e+01 2.273610375971031328e+00
1.318000000000000000e+03 1.317999999999999972e+01 2.311433875753025280e+00
1.319000000000000000e+03 1.318999999999999950e+01 2.382490242025126381e+00
1.320000000000000000e+03 1.320000000000000107e+01 2.180842479159630365e+00
1.321000000000000000e+03 1.321000000000000085e+01 2.294843295689917184e+00
1.322000000000000000e+03 1.322000000000000064e+01 2.532212463989313100e+00
1.323000000000000000e+03 1.323000000000000043e+01 2.187675443416941867e+00
1.324000000000000000e+03 1.324000000000000021e+01 2.182596339934730345e+00
1.325000000000000000e+03 1.325000000000000000e+01 2.199592484965287031e+00
1.326000000000000000e+03 1.325999999999999979e+01 2.228119307643505298e+00
1.327000000000000000e+03 1.326999999999999957e+01 2.456176980630693674e+00
1.328000000000000000e+03 1.328000000000000114e+01 2.269345261060373709e+00
1.329000000000000000e+03 1.329000000000000092e+01 2.392659283670066639e+00
1.330000000000000000e+03 1.330000000000000071e+01 2.633598964464650027e+00
1.331000000000000000e+03 1.331000000000000050e+01 2.413495687828978387e+00
1.332000000000000000e+03 1.332000000000000028e+01 2.466173111086034098e+00
1.333000000000000000e+03 1.333000000000000007e+01 2.356478590009916552e+00
1.334000000000000000e+03 1.333999999999999986e+01 2.427515460635387257e+00
1.335000000000000000e+03 1.334999999999999964e+01 2.404479336295891390e+00
1.336000000000000000e+03 1.335999999999999943e+01 1.931892543471232182e+00
1.337000000000000000e+03 1.337000000000000099e+01 2.390208960947310057e+00
1.338000000000000000e+03 1.338000000000000078e+01 2.195474229040120129e+00
1.339000000000000000e+03 1.339000000000000057e+01 2.202074397792402660e+00
1.340000000000000000e+03 1.340000000000000036e+01 2.355380519175249709e+00
1.341000000000000000e+03 1.341000000000000014e+01 2.394406800746862185e+00
1.342000000000000000e+03 1.341999999999999993e+01 2.756847119698457860e+00
1.343000000000000000e+03 1.342999999999999972e+01 2.396364554312834905e+00
1.344000000000000000e+03 1.343999999999999950e+01 2.189900531536286277e+00
1.345000000000000000e+03 1.345000000000000107e+01 2.506308024365030640e+00
1.346000000000000000e+03 1.346000000000000085e+01 2.442944087740877901e+00
1.347000000000000000e+03 1.347000000000000064e+01 2.376268243418563131e+00
1.348000000000000000e+03 1.348000000000000043e+01 2.362723261110593498e+00
1.349000000000000000e+03 1.349000000000000021e+01 2.580098043092287519e+00
1.350000000000000000e+03 1.350000000000000000e+01 2.081517432825431779e+00
1.351000000000000000e+03 1.350999999999999979e+01 2.326575044688326876e+00
1.352000000000000000e+03 1.351999999999999957e+01 2.339645310660549704e+00
1.353000000000000000e+03 1.353000000000000114e+01 2.607301485162997423e+00
1.354000000000000000e+03 1.354000000000000092e+01 2.551827970625912378e+00
1.355000000000000000e+03 1.355000000000000071e+01 2.086920622303706896e+00
1.356000000000000000e+03 1.356000000000000050e+01 2.125000663338063589e+00
1.357000000000000000e+03 1.357000000000000028e+01 2.157682650711845618e+00
1.358000000000000000e+03 1.358000000000000007e+01 2.304029194191085317e+00
1.359000000000000000e+03 1.358999999999999986e+01 2.120542392033090362e+00
1.360000000000000000e+03 1.359999999999999964e+01 2.497760049771861723e+00
1.361000000000000000e+03 1.360999999999999943e+01 2.585530941045780295e+00
1.362000000000000000e+03 1.362000000000000099e+01 2.126581693939849416e+00
1.363000000000000000e+03 1.363000000000000078e+01 2.385179675906126562e+00
1.364000000000000000e+03 1.364000000000000057e+01 2.145941172880933223e+00
1.365000000000000000e+03 1.365000000000000036e+01 2.415916045966421510e+00
1.366000000000000000e+03 1.366000000000000014e+01 2.406942281451788457e+00
1.367000000000000000e+03 1.366999999999999993e+01 2.513761822232954746e+00
1.368000000000000000e+03 1.367999999999999972e+01 2.088478943230663187e+00
1.369000000000000000e+03 1.368999999999999950e+01 2.338250488978897756e+00
1.370000000000000000e+03 1.370000000000000107e+01 2.207371287441184826e+00
1.371000000000000000e+03 1.371000000000000085e+01 2.230497302595431108e+00
1.372000000000000000e+03 1.372000000000000064e+01 2.041136556596132134e+00
1.373000000000000000e+03 1.373000000000000043e+01 2.395221414215731759e+00
1.374000000000000000e+03 1.374000000000000021e+01 2.448525697568153525e+00
1.375000000000000000e+03 1.375000000000000000e+01 2.318010525521978504e+00
1.376000000000000000e+03 1.375999999999999979e+01 2.010006230066506472e+00
1.377000000000000000e+03 1.376999999999999957e+01 2.000625055392117435e+00
1.378000000000000000e+03 1.378000000000000114e+01 2.288737737601663547e+00
1.379000000000000000e+03 1.379000000000000092e+01 2.455055153649579047e+00
1.380000000000000000e+03 1.380000000000000071e+01 2.101452842807139731e+00
1.381000000000000000e+03 1.381000000000000050e+01 2.370048661781769983e+00
1.382000000000000000e+03 1.382000000000000028e+01 2.701029239636796753e+00
1.383000000000000000e+03 1.383000000000000007e+01 2.454088515255401060e+00
1.384000000000000000e+03 1.383999999999999986e+01 2.380215047927630057e+00
1.385000000000000000e+03 1.384999999999999964e+01 2.401010103804135376e+00
1.386000000000000000e+03 1.385999999999999943e+01 2.533189135285602411e+00
1.387000000000000000e+03 1.387000000000000099e+01 2.271445719983742340e+00
1.388000000000000000e+03 1.388000000000000078e+01 2.157284158751244352e+00
1.389000000000000000e+03 1.389000000000000057e+01 2.489836128903560653e+00
1.390000000000000000e+03 1.390000000000000036e+01 2.510433039994783844e+00
1.391000000000000000e+03 1.391000000000000014e+01 2.301513666807323943e+00
1.392000000000000000e+03 1.391999999999999993e+01 2.064839430452578561e+00
1.393000000000000000e+03 1.392999999999999972e+01 2.353379398141135059e+00
1.394000000000000000e+03 1.393999999999999950e+01 2.276242590968132085e+00
1.395000000000000000e+03 1.395000000000000107e+01 2.182491239744562161e+00
1.396000000000000000e+03 1.396000000000000085e+01 2.143824704038196582e+00
1.397000000000000000e+03 1.397000000000000064e+01 2.321504223986784243e+00
1.398000000000000000e+03 1.398000000000000043e+01 2.269795840781415830e+00
1.399000000000000000e+03 1.399000000000000021e+01 2.366841288890423112e+00
1.400000000000000000e+03 1.400000000000000000e+01 2.472592074982447041e+00
1.401000000000000000e+03 1.400999999999999979e+01 2.255141277459438598e+00
1.402000000000000000e+03 1.401999999999999957e+01 2.343976124176245790e+00
1.403000000000000000e+03 1.403000000000000114e+01 2.417406156652616378e+00
1.404000000000000000e+03 1.404000000000000092e+01 2.173565141983908156e+00
1.405000000000000000e+03 1.405000000000000071e+01 2.299888828728926082e+00
